Customer_care_calls,Discount_offered,Weight_in_gms,profit,profit_minus_discount,shipping_cost,is_expensive,is_important,cust_frequency,Warehouse_block:B,Warehouse_block:C,Warehouse_block:D,Warehouse_block:F,Mode_of_Shipment:Road,Mode_of_Shipment:Ship,Gender,arrived_late
-0.04312065596147426,2.8262574257884356,-0.9474569930699405,1.2023170093107278,-3.923953089863536,-0.5418425843182986,1,0,0,0,1,0,0,0,1,0,1
2.591731092684429,-0.7040075094016754,-1.1065671754146444,1.7850604778644845,0.7335241209112179,-0.5543494416976434,1,0,1,0,0,0,0,0,1,0,1
-0.9214045721767753,-0.7040075094016754,1.3510731795712432,-1.4824653993833645,0.6619197415446261,0.41124007710979477,0,0,0,0,0,0,0,1,0,1,0
0.8351632602538268,-0.6420730368544805,0.40130778342131856,-0.504288862882416,0.6268016701355331,0.13127888500292173,0,0,1,0,0,0,0,1,0,1,0
-0.9214045721767753,-0.7040075094016754,1.0102102120097045,-1.274342732042737,0.6664805300393134,-0.3879601352547441,0,0,1,0,0,1,0,0,1,0,0
-0.9214045721767753,-0.2704662015713109,0.40375563238046785,-0.27535392880772613,0.2690838258688862,-0.4356305031890931,0,0,2,0,0,0,0,0,1,0,1
-0.9214045721767753,-0.20853172902411599,0.3095134474532201,-0.9205341975636707,0.2704520624172924,-0.44303841102147423,0,0,0,0,0,0,1,0,1,0,0
1.7134471764691277,-0.7659419819488704,-1.5006708578376802,0.7028226076932225,0.7839968469190917,-0.5853279653603284,0,0,1,0,0,1,0,0,1,0,1
-1.7996884883920763,-0.5801385643072856,1.3021162003882574,1.5561255437897947,0.5551972907689413,-0.36501486229340757,1,0,2,0,0,0,1,0,1,1,0
-0.9214045721767753,1.1540266670141723,-0.4285130137302909,-0.4210397959461653,-1.0479198651136734,-0.5010509879425892,0,0,2,0,0,0,0,0,1,1,1
-0.04312065596147426,-0.3943351466657008,0.28075122218321596,0.744447141161348,0.33673552187341577,-0.4452992660092789,0,0,0,0,0,0,1,0,1,0,0
-0.9214045721767753,-0.7659419819488704,0.29176654249938777,0.7860716746294737,0.7870373725822165,-0.4444334066522473,0,0,0,0,0,0,1,0,1,1,1
-0.9214045721767753,-0.4562696192128957,0.9887915336171482,-0.35860299574397686,0.451819418222694,-0.38964375067119433,0,1,2,0,0,0,1,0,1,1,1
-1.7996884883920763,-0.6420730368544805,-0.13171132743343944,0.536324473820721,0.6344029842933456,-0.4777208886003498,0,0,0,0,0,1,0,0,1,1,1
0.8351632602538268,-0.6420730368544805,0.8168301442369106,-2.231707001809623,0.6141834886335648,-0.40316077730040933,0,0,2,0,0,0,1,0,1,1,0
-0.04312065596147426,-0.5801385643072856,-1.003757519130374,1.7850604778644845,0.5535250016542226,-0.5462680876986821,1,0,0,0,0,0,0,0,1,1,0
-0.9214045721767753,-0.4562696192128957,0.584284493117728,-0.4002275292121025,0.4533396810542564,0.18521470745134627,0,0,0,0,0,0,1,1,0,1,1
-0.04312065596147426,-0.4562696192128957,-1.2558859619227511,0.26576500627790495,0.4290154757492571,-0.5660866463151825,0,0,2,0,0,0,0,0,1,0,1
0.8351632602538268,-0.4562696192128957,1.1803357146705802,0.47388767361853257,0.4214141615914448,-0.37458741851836763,0,0,0,1,0,0,0,0,1,0,0
-0.9214045721767753,-0.3943351466657008,0.7856200700077571,0.8901330082997867,0.32928623399875967,0.24456215088121822,1,0,0,0,0,0,1,1,0,0,0
1.7134471764691277,-0.5182040917600906,-1.2203921520150864,1.3688151431832294,0.47264701901509965,-0.3467476350249222,1,0,1,0,0,0,1,1,0,0,1
1.7134471764691277,-0.20853172902411599,-1.3360530153348904,0.7236348744272852,0.11432106961582779,-0.5723881783024677,0,0,1,0,0,1,0,0,1,0,0
-0.04312065596147426,2.7023884806940455,-1.1726590973116753,-1.0037832644999214,-2.0366988107618975,-0.5595445978398328,0,0,0,0,0,0,1,0,1,0,1
-0.04312065596147426,-0.7040075094016754,-1.3739946742017044,0.45307540688446973,0.7043350745452187,-0.5753705827544653,0,0,2,0,1,0,0,0,1,1,0
-1.7996884883920763,-0.3943351466657008,1.4434794777791289,-0.9205341975636707,0.42187024044091354,-0.3539030005448358,0,0,0,0,0,0,1,0,1,0,1
-0.9214045721767753,-0.3943351466657008,0.5194164957002718,1.0150066087041636,0.3229011301061974,0.16609364665023255,1,0,0,0,1,0,0,1,0,1,1
0.8351632602538268,-0.7040075094016754,0.8847579528533034,0.016017805469152206,0.6947574187063752,-0.39782131126538134,0,0,0,0,0,0,1,0,1,0,0
1.7134471764691277,-0.2704662015713109,-1.447430142976183,1.0566311421722892,0.16205732252688912,-0.581142978468009,1,0,1,1,0,0,0,0,1,0,1
1.7134471764691277,-0.6420730368544805,-1.3115745257433975,0.9109452750338496,0.6371394573901579,0.43162384947324633,1,0,1,0,0,0,1,0,0,0,1
1.7134471764691277,-0.3943351466657008,1.0916011899014184,0.05764233893727783,0.3718535932825086,-0.3815623966722331,0,0,0,0,0,0,1,0,1,0,0
-0.04312065596147426,-0.3324006741185059,1.3706559712444375,0.2865772730119677,0.2920397946254793,-0.3596272929607667,0,0,0,0,0,0,1,0,1,1,0
-0.9214045721767753,1.0301577219197824,-1.5887934203670546,-1.4616531326493019,-0.5295102395508743,-0.5922548402165809,0,0,0,0,0,0,1,0,1,0,1
-0.9214045721767753,3.073995315977215,-0.11274049800003244,-0.504288862882416,-2.7664249699118786,-0.476229686374351,0,0,0,0,0,0,1,0,1,1,1
0.8351632602538268,-0.5182040917600906,1.322310954301239,1.1815047425766652,0.47675172866031834,-0.363427453472183,1,0,1,0,0,0,1,0,1,1,0
0.8351632602538268,-0.4562696192128957,-1.5600311950970505,0.30738953974603056,0.4274952129176946,0.13867476701089965,0,0,2,0,0,0,1,0,0,0,0
-0.9214045721767753,-0.2704662015713109,0.9208637250007554,-0.8789096640955452,0.31758021019572874,3.0638362948492075,0,0,1,0,0,1,0,0,0,0,0
0.8351632602538268,-0.20853172902411599,0.829069389032657,1.0358188754382265,0.08467594440035982,-0.40219871134815205,1,0,2,0,0,0,1,0,1,0,0
-0.04312065596147426,-0.08466278392972613,-0.8654540529384392,0.14089140587352855,0.03769982290507974,-0.5353967424381747,0,0,1,0,0,0,0,0,1,0,1
0.8351632602538268,-0.6420730368544805,0.259944506030447,1.1190679423744767,0.6386597202217204,2.2845628735207977,1,0,0,1,0,0,0,0,0,0,1
-0.04312065596147426,-0.5182040917600906,-1.3684870140436185,0.744447141161348,0.48632938449916185,-0.5749376530759496,0,0,2,0,0,1,0,0,1,1,0
-0.9214045721767753,-0.14659725647692107,-0.36792875199134595,0.9525698085019751,0.014743854148486616,-0.4962887614789156,1,0,1,1,0,0,0,0,1,1,1
-0.04312065596147426,-0.7659419819488704,1.4410316288199796,-1.1494691316383607,0.7163451509145621,-0.35409541373528725,0,0,2,0,0,1,0,0,1,0,0
2.591731092684429,-0.5182040917600906,-1.3244257327789313,1.9931831452051116,0.45896465353103755,-0.5714742156478232,1,0,1,0,0,0,0,0,1,1,0
0.8351632602538268,-0.20853172902411599,1.0934370766207804,-2.1900824683414974,0.3910089049601956,3.2673132437516257,0,0,2,0,1,0,0,0,0,0,1
0.8351632602538268,-0.3943351466657008,1.3492372928518812,-0.7748483304252316,0.41442095256625744,-0.36131090837721697,0,0,0,0,0,0,1,0,1,1,0
-0.9214045721767753,-0.20853172902411599,0.38356087846748615,-0.04641899473303571,0.18744571181398212,-0.4372179120103176,0,0,2,0,0,1,0,0,1,0,0
0.8351632602538268,-0.5182040917600906,0.7060649788354052,1.4312519433854178,0.4712787824666935,-0.4118674741683379,1,0,2,0,0,0,1,0,1,1,0
